symbol,title,summary,category
XOM,Here's Why Retain Strategy is Apt for Valero Energy Stock Now,"VLO's premium refining operations are resilient. However, its renewable diesel business faces some uncertainty due to changes in government incentives.",Energy
XOM,ExxonMobil Taps New Wave Offshore to Provide MWS Services in Guyana,New Wave Offshore Energy is expected to provide risk management services and safety supervision for XOM's giant Whiptail project in the Starbroek Block offshore Guyana.,Energy
XOM,Is Exxon Mobil Corporation (XOM) The Best Energy Stock to Buy According to Billionaire Ken Fisher?,"We recently published a list of 12 Best Energy Stocks to Buy According to Billionaire Ken Fisher. In this article, we are going to take a look at where Exxon Mobil Corporation (NYSE:XOM) stands against other best energy stocks to buy according to billionaire Ken Fisher. Ken Fisher, an American billionaire investor, author, and financial […]",Energy
XOM,Top Dividend Stocks To Consider In March 2025,"As the United States market experiences a slight downturn amid uncertainties about government policies and economic growth, investors are keenly observing dividend stocks as potential safe havens. In this fluctuating environment, a good dividend stock is often characterized by its stability and consistent payout history, offering investors a reliable income stream despite broader market volatility.",Energy
XOM,"Zacks Investment Ideas feature highlights: Exxon Mobil, Chevron and National Fuel Gas","Exxon Mobil, Chevron and National Fuel Gas have been highlighted in this Investment Ideas article.",Energy
XOM,How to Invest During a Correction,"The energy sector is showing clear resilience during this bout of market uncertainty. Chevron, Exxon Mobil and National Fuel Gas Company appear to be worthy energy stocks to consider if the volatility remains high",Energy
XOM,ExxonMobil opposes Colonial Pipeline’s proposed fuel shipping term changes,ExxonMobil’s filing with the FERC warns of potential adverse effects on shippers and consumers.,Energy
XOM,"Oil & Gas Stock Roundup: LNG's Project Milestone, VRN's Merger in Focus","LNG, VRN, XOM, AROC and APA emerge as the energy headline makers during the week.",Energy
XOM,"'Drill, baby, drill is not going to happen.' Here's why.","The energy sector (^GSPE) has outperformed the broader market (^GSPC) year to date from optimism around US President Donald Trump's second term. University of Houston energy fellow Ed Hirs tells Brad Smith and Madison Mills that Trump's 'drill, baby, drill' rhetoric is not only unlikely to come to fruition but would also likely be harmful to the US oil industry if it did. To watch more expert insights and analysis on the latest market action, check out more Morning Brief here.",Energy
XOM,ExxonMobil Challenges Colonial Pipeline's Fuel Shipping Plan,"XOM questions Colonial Pipeline's plan to cut gasoline grades, claiming it would hurt fuel supply efficiency and increase costs for shippers.",Energy
XOM,Chevron's High Confidence Is Driving It to Wager Over $2 Billion That It Will Close This Needle-Moving Acquisition,"In late 2023, Chevron (NYSE: CVX) made a bold move by agreeing to acquire Hess (NYSE: HES) for $53 billion. The transaction will enhance and extend the company's production and free cash flow growth outlook into the next decade. Chevron is so confident it will win that it recently bought about 5% of Hess' stock on the open market, valued at over $2 billion at Hess' current $46.5 billion market cap.",Energy
XOM,Exxon challenges Colonial Pipeline on proposed changes to fuel shipping terms,"NEW YORK (Reuters) -Top U.S. oil major ExxonMobil asked regulators to block changes proposed by the Colonial Pipeline to its fuel shipping terms, citing potential harm to shippers and consumers, a filing with the Federal Energy Regulatory Commission (FERC) showed. The Colonial Pipeline, a key 5,500-mile (8,851 km) artery for shipping fuel from the U.S. Gulf Coast to the East Coast, this month sought approval from FERC to stop shipping different grades of gasoline at the same time and to reduce the total number of grades it moves on the pipeline. The changes would mark one of the most significant overhauls on the longest U.S. fuel pipeline, which Colonial says will help it ship more fuel by streamlining operations and minimizing slowdowns.",Energy
XOM,ExxonMobil and Woodside Approve $221M Turrum Gas Project,"XOM and Woodside take a final investment decision on the $221M Turrum project, expected to help avert Australia's looming gas shortfall.",Energy
XOM,Exxon Mobil (XOM) Stock Moves -0.11%: What You Should Know,"In the latest trading session, Exxon Mobil (XOM) closed at $113.64, marking a -0.11% move from the previous day.",Energy
XOM,Is Exxon Mobil Corp. (NYSE:XOM) the Most Profitable Value Stock to Buy Now?,"We recently published a list of 10 Most Profitable Value Stocks to Buy Now. In this article, we are going to take a look at where Exxon Mobil Corp. (NYSE:XOM) stands against other profitable value stocks to buy now. Matt Powers, Managing Partner at Powers Advisory Group, joined the discussion on CNBC’s ‘Power Lunch’ on […]",Energy
XOM,Chevron Buys Hess Shares. It’s Still Waiting to Own the Whole Thing.,"Chevron is on the verge of buying oil company Hess But as Chevron waits to swallow its rival, it is snacking on Hess shares—at a discount to the implied acquisition price. Chevron revealed the purchase of 4.99% of Hess shares in a securities filing Monday morning. A person from the company with knowledge of the deal says Chevron did it because it considers Hess shares a bargain at this price.",Energy
XOM,Is Exxon Mobil (XOM) the Most Undervalued S&P 500 Stock to Buy Now?,"We recently published a list of 10 Most Undervalued S&P 500 Stocks to Buy Now. In this article, we are going to take a look at where Exxon Mobil Corporation (NYSE:XOM) stands against other undervalued S&P 500 stocks to buy now. Earlier on March 13, Michael Cuggino, President and Portfolio Manager of the Permanent Portfolio […]",Energy
XOM,"ExxonMobil Australia, Woodside approve $221m for Turrum phase three gas project","Australia's competition regulator has signalled a potential gas supply gap, starting in 2027.",Energy
XOM,ExxonMobil Integrates 4D Seismic Tech for Faster Oil Discovery,"XOM revolutionizes oil exploration with 4D seismic tech and its Discovery 6 supercomputer, slashing processing time from months to weeks and optimizing resource recovery.",Energy
XOM,Oil isn't going anywhere. Here's why.,"You can catch Trader Talk on Apple Podcasts, Spotify, Amazon Music, or wherever you get your podcasts. Oil’s inherent volatility leads many investors to overreact—piling into energy stocks when prices spike and fleeing at the first sign of a drop. This short-term mindset seldom pays off because oil is influenced by countless factors, from geopolitics to production decisions and economic cycles. Despite headlines about renewables, fossil fuels remain essential for AI data centers, global manufacturing, and massive infrastructure projects. US producers also provide a stabilizing force by ramping up supply whenever prices run too high, making this a far cry from the days when OPEC alone set the tone. The takeaway? Quit treating oil (CL=F, BZ=F) like a lottery ticket. Instead, focus on companies poised to thrive through all market phases—refiners, pipeline operators, and diversified firms. By recognizing oil’s continued importance and the industry’s structural shifts, you’ll be better positioned for long-term gains over short-lived swings. Watch more episodes of Trader Talk here. Trader Talk with Kenny Polcari on Yahoo Finance delivers expert analysis and actionable insights, empowering you to navigate market volatility and secure your financial future. This post was written by Langston Sessoms.",Energy
XOM,Should You Buy ExxonMobil While It's Below $115?,"ExxonMobil (NYSE: XOM) shares have pulled back about 10% or so from their post-pandemic peak. What does ExxonMobil do? Before getting into whether Exxon is a buy below $115 per share, it pays to get a quick understanding of Exxon's business.",Energy
XOM,What If Trump's Energy Plan Fails? These 3 Energy Giants (and Their Dividends) Will Be Just Fine.,"Donald Trump is a polarizing political figure, and he has come into office with a long list of plans. While not every president is as polarizing as Trump, every single president comes into office with plans. If you're looking to own an energy stock for more than the next four years, you'll probably want to consider these three energy giants.",Energy
XOM,Trump's Energy Plans: 2 Hot Oil Stocks That Could Soar Over the Next 5 Years,"These oil stocks foresee huge growth in business, and Trump's energy plans should act as a catalyst.",Energy
XOM,Want Decades of Passive Income? 3 Best Oil Stocks to Buy Right Now,"These incredible oil stocks, yielding between 3.6% and 6.5%, should increase their dividends every year for years to come.",Energy
XOM,New Wave to conduct marine warranty survey for Guyana’s Whiptail project,The $12.7bn Whiptail project is the sixth offshore development in the Stabroek block.,Energy
XOM,Here's How Oil Demand is Evolving in the Post-Pandemic World,"The strong demand for oil and gas has prompted major energy companies like BP, ExxonMobil, and Chevron to reevaluate their strategies.",Energy
XOM,ExxonMobil Bets on Natural Gas in Guyana's Eighth Project,"XOM's Longtail project is likely to be its biggest natural gas development, targeting 1.5 bcfd of gas and 290,000 bpd of condensate. A final decision is expected by 2026.",Energy
XOM,"Zacks Market Edge Highlights: Tesla, NVIDIA, JPMorgan Chase, Exxon Mobil and Novo Nordisk","Tesla, NVIDIA, JPMorgan Chase, Exxon Mobil and Novo Nordisk are part of the Zacks Market Edge blog.",Energy
XOM,Is Exxon Mobil Corporation (XOM) the Most Profitable Large Cap Stock to Buy Now?,"We recently published a list of 10 Most Profitable Large Cap Stocks to Buy Now. In this article, we are going to take a look at where Exxon Mobil Corporation (NYSE:XOM) stands against other most profitable large cap stocks to buy now. The most profitable large-cap stocks, in terms of absolute net profit, are typically […]",Energy
XOM,Is A Recession Coming in 2025? Where to Invest Now,"Tracey Ryniec and Zacks Chief Equity Strategist, John Blank, discuss the state of the economy and what stocks to invest in after the stock sell-off.",Energy
XOM,ExxonMobil Taps Canada's Cedar LNG to Boost Asian Exports,"XOM secures its first long-term Canadian LNG deal to purchase 1.5 mtpa from ARC Resources' Cedar LNG project, expected to start operations in late 2028.",Energy
